ID,price
8742,150
8743,150
8744,150
8745,150
8746,150
8747,150
8748,150
8749,150
8750,150
8751,150
8752,150
8753,150
8754,150
8755,150
8756,150
8757,150
8758,150
8759,150
8760,150
8761,150
8762,150
8763,150
8764,150
8765,150
8766,150
8767,150
8768,150
8769,150
8770,150
8771,150
8772,150
8773,150
8774,150
8775,150
8776,150
8777,150
8778,150
8779,150
8780,150
8781,150
8782,150
8783,150
8784,150
8785,150
8786,150
8787,150
8788,150
8789,150
8790,150
8791,150
8792,150
8793,150
8794,150
8795,150
8796,150
8797,150
8798,150
8799,150
8800,150
8801,150
8802,150
8803,150
8804,150
8805,150
8806,150
8807,150
8808,150
8809,150
8810,150
8811,150
8812,150
8813,150
8814,150
8815,150
8816,150
8817,150
8818,150
8819,150
8820,150
8821,150
8822,150
8823,150
8824,150
8825,150
8826,150
8827,150
8828,150
8829,150
8830,150
8831,150
8832,150
8833,150
8834,150
8835,150
8836,150
8837,150
8838,150
8839,150
8840,150
8841,150
8842,150
8843,150
8844,150
8845,150
8846,150
8847,150
8848,150
8849,150
8850,150
8851,150
8852,150
8853,150
8854,150
8855,150
8856,150
8857,150
8858,150
8859,150
8860,150
8861,150
8862,150
8863,150
8864,150
8865,150
8866,150
8867,150
8868,150
8869,150
8870,150
8871,150
8872,150
8873,150
8874,150
8875,150
8876,150
8877,150
8878,150
8879,150
8880,150
8881,150
8882,150
8883,150
8884,150
8885,150
8886,150
8887,150
8888,150
8889,150
8890,150
8891,150
8892,150
8893,150
8894,150
8895,150
8896,150
8897,150
8898,150
8899,150
8900,150
8901,150
8902,150
8903,150
8904,150
8905,150
8906,150
8907,150
8908,150
8909,150
8910,150
8911,150
8912,150
8913,150
8914,150
8915,150
8916,150
8917,150
8918,150
8919,150
8920,150
8921,150
8922,150
8923,150
8924,150
8925,150
8926,150
8927,150
8928,150
8929,150
8930,150
8931,150
8932,150
8933,150
8934,150
8935,150
8936,150
8937,150
8938,150
8939,150
8940,150
8941,150
8942,150
8943,150
8944,150
8945,150
8946,150
8947,150
8948,150
8949,150
8950,150
8951,150
8952,150
8953,150
8954,150
8955,150
8956,150
8957,150
8958,150
8959,150
8960,150
8961,150
8962,150
8963,150
8964,150
8965,150
8966,150
8967,150
8968,150
8969,150
8970,150
8971,150
8972,150
8973,150
8974,150
8975,150
8976,150
8977,150
8978,150
8979,150
8980,150
8981,150
8982,150
8983,150
8984,150
8985,150
8986,150
8987,150
8988,150
8989,150
8990,150
8991,150
8992,150
8993,150
8994,150
8995,150
8996,150
8997,150
8998,150
8999,150
9000,150
9001,150
9002,150
9003,150
9004,150
9005,150
9006,150
9007,150
9008,150
9009,150
9010,150
9011,150
9012,150
9013,150
9014,150
9015,150
9016,150
9017,150
9018,150
9019,150
9020,150
9021,150
9022,150
9023,150
9024,150
9025,150
9026,150
9027,150
9028,150
9029,150
9030,150
9031,150
9032,150
9033,150
9034,150
9035,150
9036,150
9037,150
9038,150
9039,150
9040,150
9041,150
9042,150
9043,150
9044,150
9045,150
9046,150
9047,150
9048,150
9049,150
9050,150
9051,150
9052,150
9053,150
9054,150
9055,150
9056,150
9057,150
9058,150
9059,150
9060,150
9061,150
9062,150
9063,150
9064,150
9065,150
9066,150
9067,150
9068,150
9069,150
9070,150
9071,150
9072,150
9073,150
9074,150
9075,150
9076,150
9077,150
9078,150
9079,150
9080,150
9081,150
9082,150
9083,150
9084,150
9085,150
9086,150
9087,150
9088,150
9089,150
9090,150
9091,150
9092,150
9093,150
9094,150
9095,150
9096,150
9097,150
9098,150
9099,150
9100,150
9101,150
9102,150
9103,150
9104,150
9105,150
9106,150
9107,150
9108,150
9109,150
9110,150
9111,150
9112,150
9113,150
9114,150
9115,150
9116,150
9117,150
9118,150
9119,150
9120,150
9121,150
9122,150
9123,150
9124,150
9125,150
9126,150
9127,150
9128,150
9129,150
9130,150
9131,150
9132,150
9133,150
9134,150
9135,150
9136,150
9137,150
9138,150
9139,150
9140,150
9141,150
9142,150
9143,150
9144,150
9145,150
9146,150
9147,150
9148,150
9149,150
9150,150
9151,150
9152,150
9153,150
9154,150
9155,150
9156,150
9157,150
9158,150
9159,150
9160,150
9161,150
9162,150
9163,150
9164,150
9165,150
9166,150
9167,150
9168,150
9169,150
9170,150
9171,150
9172,150
9173,150
9174,150
9175,150
9176,150
9177,150
9178,150
9179,150
9180,150
9181,150
9182,150
9183,150
9184,150
9185,150
9186,150
9187,150
9188,150
9189,150
9190,150
9191,150
9192,150
9193,150
9194,150
9195,150
9196,150
9197,150
9198,150
9199,150
9200,150
9201,150
9202,150
9203,150
9204,150
9205,150
9206,150
9207,150
9208,150
9209,150
9210,150
9211,150
9212,150
9213,150
9214,150
9215,150
9216,150
9217,150
9218,150
9219,150
9220,150
9221,150
9222,150
9223,150
9224,150
9225,150
9226,150
9227,150
9228,150
9229,150
9230,150
9231,150
9232,150
9233,150
9234,150
9235,150
9236,150
9237,150
9238,150
9239,150
9240,150
9241,150
9242,150
9243,150
9244,150
9245,150
9246,150
9247,150
9248,150
9249,150
9250,150
9251,150
9252,150
9253,150
9254,150
9255,150
9256,150
9257,150
9258,150
9259,150
9260,150
9261,150
9262,150
9263,150
9264,150
9265,150
9266,150
9267,150
9268,150
9269,150
9270,150
9271,150
9272,150
9273,150
9274,150
9275,150
9276,150
9277,150
9278,150
9279,150
9280,150
9281,150
9282,150
9283,150
9284,150
9285,150
9286,150
9287,150
9288,150
9289,150
9290,150
9291,150
9292,150
9293,150
9294,150
9295,150
9296,150
9297,150
9298,150
9299,150
9300,150
9301,150
9302,150
9303,150
9304,150
9305,150
9306,150
9307,150
9308,150
9309,150
9310,150
9311,150
9312,150
9313,150
9314,150
9315,150
9316,150
9317,150
9318,150
9319,150
9320,150
9321,150
9322,150
9323,150
9324,150
9325,150
9326,150
9327,150
9328,150
9329,150
9330,150
9331,150
9332,150
9333,150
9334,150
9335,150
9336,150
9337,150
9338,150
9339,150
9340,150
9341,150
9342,150
9343,150
9344,150
9345,150
9346,150
9347,150
9348,150
9349,150
9350,150
9351,150
9352,150
9353,150
9354,150
9355,150
9356,150
9357,150
9358,150
9359,150
9360,150
9361,150
9362,150
9363,150
9364,150
9365,150
9366,150
9367,150
9368,150
9369,150
9370,150
9371,150
9372,150
9373,150
9374,150
9375,150
9376,150
9377,150
9378,150
9379,150
9380,150
9381,150
9382,150
9383,150
9384,150
9385,150
9386,150
9387,150
9388,150
9389,150
9390,150
9391,150
9392,150
9393,150
9394,150
9395,150
9396,150
9397,150
9398,150
9399,150
9400,150
9401,150
9402,150
9403,150
9404,150
9405,150
9406,150
9407,150
9408,150
9409,150
9410,150
9411,150
9412,150
9413,150
9414,150
9415,150
9416,150
9417,150
9418,150
9419,150
9420,150
9421,150
9422,150
9423,150
9424,150
9425,150
9426,150
9427,150
9428,150
9429,150
9430,150
9431,150
9432,150
9433,150
9434,150
9435,150
9436,150
9437,150
9438,150
9439,150
9440,150
9441,150
9442,150
9443,150
9444,150
9445,150
9446,150
9447,150
9448,150
9449,150
9450,150
9451,150
9452,150
9453,150
9454,150
9455,150
9456,150
9457,150
9458,150
9459,150
9460,150
9461,150
9462,150
9463,150
9464,150
9465,150
9466,150
9467,150
9468,150
9469,150
9470,150
9471,150
9472,150
9473,150
9474,150
9475,150
9476,150
9477,150
9478,150
9479,150
9480,150
9481,150
9482,150
9483,150
9484,150
9485,150
9486,150
9487,150
9488,150
9489,150
9490,150
9491,150
9492,150
9493,150
9494,150
9495,150
9496,150
9497,150
9498,150
9499,150
9500,150
9501,150
9502,150
9503,150
9504,150
9505,150
9506,150
9507,150
9508,150
9509,150
9510,150
9511,150
9512,150
9513,150
9514,150
9515,150
9516,150
9517,150
9518,150
9519,150
9520,150
9521,150
9522,150
9523,150
9524,150
9525,150
9526,150
9527,150
9528,150
9529,150
9530,150
9531,150
9532,150
9533,150
9534,150
9535,150
9536,150
9537,150
9538,150
9539,150
9540,150
9541,150
9542,150
9543,150
9544,150
9545,150
9546,150
9547,150
9548,150
9549,150
9550,150
9551,150
9552,150
9553,150
9554,150
9555,150
9556,150
9557,150
9558,150
9559,150
9560,150
9561,150
9562,150
9563,150
9564,150
9565,150
9566,150
9567,150
9568,150
9569,150
9570,150
9571,150
9572,150
9573,150
9574,150
9575,150
9576,150
9577,150
9578,150
9579,150
9580,150
9581,150
9582,150
9583,150
9584,150
9585,150
9586,150
9587,150
9588,150
9589,150
9590,150
9591,150
9592,150
9593,150
9594,150
9595,150
9596,150
9597,150
9598,150
9599,150
9600,150
9601,150
9602,150
9603,150
9604,150
9605,150
9606,150
9607,150
9608,150
9609,150
9610,150
9611,150
9612,150
9613,150
9614,150
9615,150
9616,150
9617,150
9618,150
9619,150
9620,150
9621,150
9622,150
9623,150
9624,150
9625,150
9626,150
9627,150
9628,150
9629,150
9630,150
9631,150
9632,150
9633,150
9634,150
9635,150
9636,150
9637,150
9638,150
9639,150
9640,150
9641,150
9642,150
9643,150
9644,150
9645,150
9646,150
9647,150
9648,150
9649,150
9650,150
9651,150
9652,150
9653,150
9654,150
9655,150
9656,150
9657,150
9658,150
9659,150
9660,150
9661,150
9662,150
9663,150
9664,150
9665,150
9666,150
9667,150
9668,150
9669,150
9670,150
9671,150
9672,150
9673,150
9674,150
9675,150
9676,150
9677,150
9678,150
9679,150
9680,150
9681,150
9682,150
9683,150
9684,150
9685,150
9686,150
9687,150
9688,150
9689,150
9690,150
9691,150
9692,150
9693,150
9694,150
9695,150
9696,150
9697,150
9698,150
9699,150
9700,150
9701,150
9702,150
9703,150
9704,150
9705,150
9706,150
9707,150
9708,150
9709,150
9710,150
9711,150
9712,150
9713,150
9714,150
9715,150
9716,150
9717,150
9718,150
9719,150
9720,150
9721,150
9722,150
9723,150
9724,150
9725,150
9726,150
9727,150
9728,150
9729,150
9730,150
9731,150
9732,150
9733,150
9734,150
9735,150
9736,150
9737,150
9738,150
9739,150
9740,150
9741,150
9742,150
9743,150
9744,150
9745,150
9746,150
9747,150
9748,150
9749,150
9750,150
9751,150
9752,150
9753,150
9754,150
9755,150
9756,150
9757,150
9758,150
9759,150
9760,150
9761,150
9762,150
9763,150
9764,150
9765,150
9766,150
9767,150
9768,150
9769,150
9770,150
9771,150
9772,150
9773,150
9774,150
9775,150
9776,150
9777,150
9778,150
9779,150
9780,150
9781,150
9782,150
9783,150
9784,150
9785,150
9786,150
9787,150
9788,150
9789,150
9790,150
9791,150
9792,150
9793,150
9794,150
9795,150
9796,150
9797,150
